Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021
203,Spain,2923,Spices,5911,Export Quantity,1000 t,42.0,46.0,57.0,55.0,64.0,71.0,78.0,82.0,86.0,91.0,106.0,114.0
203,Spain,2923,Spices,5301,Domestic supply quantity,1000 t,15.0,18.0,10.0,11.0,7.0,7.0,7.0,9.0,2.0,-3.0,-3.0,-7.0
203,Spain,2923,Spices,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2923,Spices,5170,Residuals,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-7.0,-13.0,-14.0,-18.0
203,Spain,2923,Spices,5142,Food,1000 t,15.0,18.0,10.0,11.0,7.0,7.0,8.0,9.0,9.0,10.0,11.0,11.0
203,Spain,2923,Spices,645,Food supply quantity (kg/capita/yr),kg,0.32,0.39,0.22,0.24,0.15,0.15,0.16,0.19,0.19,0.21,0.23,0.23
203,Spain,2923,Spices,664,Food supply (kcal/capita/day),kcal/cap/d,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
203,Spain,2923,Spices,661,Food supply (kcal),million Kcal,47006.61,56996.26,31729.97,33842.79,20756.94,19720.56,22981.98,26890.76,20017.34,22413.79,27191.66,27456.43
203,Spain,2923,Spices,674,Protein supply quantity (g/capita/day),g/cap/d,0.11,0.13,0.07,0.07,0.04,0.04,0.05,0.06,0.03,0.03,0.04,0.04
203,Spain,2923,Spices,671,Protein supply quantity (t),t,1834.61,2227.97,1163.46,1273.62,728.96,680.92,833.49,1007.23,579.48,591.41,713.12,713.17
203,Spain,2923,Spices,684,Fat supply quantity (g/capita/day),g/cap/d,0.09,0.11,0.06,0.06,0.04,0.03,0.05,0.06,0.02,0.02,0.03,0.04
203,Spain,2923,Spices,681,Fat supply quantity (t),t,1600.79,1942.14,1012.96,1076.9,597.27,534.44,793.92,971.14,344.63,393.78,536.75,607.8
203,Spain,2924,Alcoholic Beverages,5511,Production,1000 t,7224.0,7016.0,6688.0,8167.0,7624.0,7574.0,7849.0,7312.0,8582.0,7642.0,7843.0,7796.0
203,Spain,2924,Alcoholic Beverages,5611,Import Quantity,1000 t,758.0,684.0,770.0,873.0,823.0,901.0,907.0,919.0,960.0,892.0,921.0,929.0
203,Spain,2924,Alcoholic Beverages,5072,Stock Variation,1000 t,2.0,-672.0,-648.0,1094.0,41.0,-274.0,408.0,-337.0,648.0,-300.0,129.0,-89.0
203,Spain,2924,Alcoholic Beverages,5911,Export Quantity,1000 t,2342.0,2795.0,2593.0,2394.0,2853.0,3058.0,2819.0,3014.0,2812.0,3052.0,2914.0,3246.0
203,Spain,2924,Alcoholic Beverages,5301,Domestic supply quantity,1000 t,5637.0,5577.0,5512.0,5551.0,5553.0,5690.0,5528.0,5554.0,6082.0,5782.0,5722.0,5566.0
203,Spain,2924,Alcoholic Beverages,5123,Losses,1000 t,50.0,48.0,48.0,72.0,59.0,51.0,59.0,49.0,67.0,,,
203,Spain,2924,Alcoholic Beverages,5131,Processing,1000 t,650.0,650.0,665.0,630.0,715.0,841.0,621.0,626.0,810.0,620.0,683.0,626.0
203,Spain,2924,Alcoholic Beverages,5154,Other uses (non-food),1000 t,52.0,54.0,72.0,63.0,57.0,54.0,65.0,94.0,45.0,22.0,22.0,22.0
203,Spain,2924,Alcoholic Beverages,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2924,Alcoholic Beverages,5170,Residuals,1000 t,241.0,189.0,118.0,161.0,129.0,133.0,147.0,128.0,0.0,0.0,0.0,0.0
203,Spain,2924,Alcoholic Beverages,5142,Food,1000 t,4644.0,4636.0,4609.0,4626.0,4594.0,4612.0,4636.0,4657.0,5160.0,5140.0,5017.0,4919.0
203,Spain,2924,Alcoholic Beverages,645,Food supply quantity (kg/capita/yr),kg,99.72,99.21,98.57,99.26,98.86,99.33,99.76,99.97,110.28,109.06,105.93,103.58
203,Spain,2924,Alcoholic Beverages,664,Food supply (kcal/capita/day),kcal/cap/d,156.0,155.0,154.0,155.0,154.0,155.0,156.0,156.0,169.0,163.0,170.0,153.0
203,Spain,2924,Alcoholic Beverages,661,Food supply (kcal),million Kcal,2647498.23,2643909.05,2625258.32,2634265.75,2616342.32,2625720.45,2638658.06,2648238.32,2882785.28,2797950.51,2942047.55,2647928.0
203,Spain,2924,Alcoholic Beverages,674,Protein supply quantity (g/capita/day),g/cap/d,0.96,0.96,0.95,0.96,0.96,0.96,0.97,0.97,1.08,1.08,0.98,1.01
203,Spain,2924,Alcoholic Beverages,671,Protein supply quantity (t),t,16365.0,16336.45,16290.78,16319.85,16218.01,16288.47,16375.01,16458.1,18413.34,18552.97,16899.9,17579.17
203,Spain,2924,Alcoholic Beverages,684,Fat supply quantity (g/capita/day),g/cap/d,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.1,0.07
203,Spain,2924,Alcoholic Beverages,681,Fat supply quantity (t),t,2200.0,2200.0,2200.0,2200.0,2196.54,2199.33,2204.7,2211.11,2217.37,1874.79,1721.7,1153.74
203,Spain,2943,Meat,5511,Production,1000 t,5443.0,5656.0,5647.0,5553.0,5722.0,6062.0,6550.0,6663.0,7018.0,7171.0,7509.0,7657.0
203,Spain,2943,Meat,5611,Import Quantity,1000 t,509.0,512.0,493.0,502.0,503.0,551.0,583.0,610.0,581.0,569.0,519.0,565.0
203,Spain,2943,Meat,5072,Stock Variation,1000 t,0.0,20.0,8.0,0.0,-65.0,-96.0,109.0,140.0,-6.0,-4.0,31.0,31.0
203,Spain,2943,Meat,5911,Export Quantity,1000 t,1526.0,1706.0,1660.0,1640.0,1831.0,2140.0,2462.0,2500.0,2566.0,2797.0,3245.0,3415.0
203,Spain,2943,Meat,5301,Domestic supply quantity,1000 t,4427.0,4442.0,4473.0,4415.0,4459.0,4568.0,4561.0,4631.0,5039.0,4948.0,4752.0,4776.0
203,Spain,2943,Meat,5521,Feed,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203,Spain,2943,Meat,5123,Losses,1000 t,,,,,,,,,0.0,0.0,,
203,Spain,2943,Meat,5131,Processing,1000 t,0.0,0.0,14.0,16.0,12.0,12.0,13.0,12.0,13.0,26.0,25.0,25.0
203,Spain,2943,Meat,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2943,Meat,5170,Residuals,1000 t,0.0,0.0,0.0,0.0,-3.0,-6.0,-10.0,-8.0,-15.0,-12.0,-12.0,-13.0
203,Spain,2943,Meat,5142,Food,1000 t,4427.0,4442.0,4460.0,4399.0,4451.0,4563.0,4558.0,4628.0,5041.0,4934.0,4739.0,4764.0
203,Spain,2943,Meat,645,Food supply quantity (kg/capita/yr),kg,95.05,95.06,95.38,94.39,95.79,98.28,98.08,99.34,107.72,104.68,100.05,100.32
203,Spain,2943,Meat,664,Food supply (kcal/capita/day),kcal/cap/d,391.0,388.0,389.0,385.0,385.0,396.0,393.0,398.0,424.0,419.0,400.0,403.0
203,Spain,2943,Meat,661,Food supply (kcal),million Kcal,6641757.8,6610203.88,6645900.45,6551811.38,6530580.6,6709283.14,6674736.16,6773494.36,7239875.63,7203531.21,6919057.15,6978929.88
203,Spain,2943,Meat,674,Protein supply quantity (g/capita/day),g/cap/d,39.39,38.9,39.07,38.62,38.36,39.28,39.25,39.78,42.63,42.24,40.55,40.7
203,Spain,2943,Meat,671,Protein supply quantity (t),t,669592.16,663559.18,666812.14,656887.52,650628.61,665621.36,665767.62,676314.94,728083.36,726616.16,700983.2,705367.27
203,Spain,2943,Meat,684,Fat supply quantity (g/capita/day),g/cap/d,25.82,25.68,25.81,25.55,25.65,26.45,26.2,26.51,28.08,27.67,26.37,26.58
203,Spain,2943,Meat,681,Fat supply quantity (t),t,438985.46,438083.55,440426.06,434585.48,435010.59,448194.03,444413.51,450724.22,479545.14,476043.5,455932.63,460652.4
203,Spain,2945,Offals,5511,Production,1000 t,371.0,384.0,395.0,391.0,473.0,505.0,534.0,460.0,464.0,578.0,783.0,711.0
203,Spain,2945,Offals,5611,Import Quantity,1000 t,19.0,14.0,13.0,14.0,12.0,16.0,19.0,23.0,24.0,22.0,21.0,36.0
203,Spain,2945,Offals,5072,Stock Variation,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2945,Offals,5911,Export Quantity,1000 t,139.0,185.0,204.0,184.0,244.0,276.0,337.0,320.0,336.0,421.0,542.0,609.0
203,Spain,2945,Offals,5301,Domestic supply quantity,1000 t,250.0,213.0,204.0,221.0,242.0,244.0,216.0,163.0,151.0,179.0,261.0,137.0
203,Spain,2945,Offals,5123,Losses,1000 t,,,,,32.0,34.0,36.0,37.0,9.0,34.0,36.0,37.0
203,Spain,2945,Offals,5154,Other uses (non-food),1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
203,Spain,2945,Offals,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2945,Offals,5170,Residuals,1000 t,-1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,-21.0,-39.0,-13.0,-55.0
203,Spain,2945,Offals,5142,Food,1000 t,251.0,213.0,203.0,221.0,209.0,208.0,177.0,124.0,164.0,184.0,239.0,154.0
203,Spain,2945,Offals,645,Food supply quantity (kg/capita/yr),kg,5.4,4.56,4.33,4.74,4.49,4.48,3.81,2.65,3.51,3.9,5.04,3.25
203,Spain,2945,Offals,664,Food supply (kcal/capita/day),kcal/cap/d,20.0,17.0,16.0,18.0,16.0,16.0,13.0,9.0,13.0,13.0,18.0,12.0
203,Spain,2945,Offals,661,Food supply (kcal),million Kcal,343614.4,288210.77,272065.07,300210.85,268996.09,266492.45,218918.71,159448.57,220457.67,225529.7,312334.63,204054.04
203,Spain,2945,Offals,674,Protein supply quantity (g/capita/day),g/cap/d,2.37,2.02,1.92,2.09,2.0,1.99,1.72,1.12,1.48,1.75,2.23,1.36
203,Spain,2945,Offals,671,Protein supply quantity (t),t,40233.63,34446.67,32798.23,35552.59,33880.79,33800.12,29116.26,19055.3,25305.53,30104.59,38587.01,23568.16
203,Spain,2945,Offals,684,Fat supply quantity (g/capita/day),g/cap/d,1.16,0.95,0.89,1.0,0.84,0.83,0.64,0.52,0.75,0.65,0.98,0.68
203,Spain,2945,Offals,681,Fat supply quantity (t),t,19739.45,16214.06,15186.81,17061.15,14316.63,14065.72,10919.4,8916.72,12843.13,11221.04,17010.37,11839.87
203,Spain,2946,Animal fats,5511,Production,1000 t,790.0,810.0,818.0,793.0,881.0,946.0,994.0,1018.0,1058.0,1044.0,1121.0,1101.0
203,Spain,2946,Animal fats,5611,Import Quantity,1000 t,382.0,368.0,310.0,310.0,263.0,394.0,396.0,374.0,368.0,359.0,356.0,362.0
203,Spain,2946,Animal fats,5072,Stock Variation,1000 t,-20.0,0.0,3.0,-3.0,1.0,-1.0,2.0,1.0,11.0,-1.0,1.0,-14.0
203,Spain,2946,Animal fats,5911,Export Quantity,1000 t,236.0,216.0,255.0,252.0,241.0,279.0,347.0,368.0,373.0,410.0,416.0,440.0
203,Spain,2946,Animal fats,5301,Domestic supply quantity,1000 t,957.0,962.0,871.0,855.0,902.0,1062.0,1040.0,1023.0,1042.0,994.0,1060.0,1036.0
203,Spain,2946,Animal fats,5521,Feed,1000 t,174.0,176.0,159.0,158.0,190.0,204.0,208.0,211.0,224.0,211.0,171.0,235.0
203,Spain,2946,Animal fats,5123,Losses,1000 t,,,,,7.0,7.0,7.0,7.0,17.0,18.0,18.0,19.0
203,Spain,2946,Animal fats,5131,Processing,1000 t,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,41.0,63.0,65.0
203,Spain,2946,Animal fats,5154,Other uses (non-food),1000 t,539.0,545.0,489.0,495.0,506.0,650.0,652.0,660.0,673.0,573.0,590.0,549.0
203,Spain,2946,Animal fats,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2946,Animal fats,5170,Residuals,1000 t,4.0,12.0,4.0,13.0,-28.0,-29.0,-33.0,-32.0,-63.0,-10.0,-39.0,-40.0
203,Spain,2946,Animal fats,5142,Food,1000 t,238.0,228.0,218.0,189.0,225.0,228.0,203.0,175.0,189.0,161.0,257.0,208.0
203,Spain,2946,Animal fats,645,Food supply quantity (kg/capita/yr),kg,5.12,4.87,4.67,4.05,4.85,4.92,4.36,3.76,4.05,3.42,5.42,4.39
203,Spain,2946,Animal fats,664,Food supply (kcal/capita/day),kcal/cap/d,71.0,61.0,60.0,56.0,70.0,75.0,70.0,56.0,58.0,57.0,90.0,84.0
203,Spain,2946,Animal fats,661,Food supply (kcal),million Kcal,1199081.19,1042561.83,1020735.98,948179.57,1188983.47,1264124.27,1189110.3,952326.75,986456.73,975417.33,1562930.34,1461233.79
203,Spain,2946,Animal fats,674,Protein supply quantity (g/capita/day),g/cap/d,0.22,0.24,0.23,0.18,0.2,0.19,0.15,0.17,0.19,0.15,0.2,0.13
203,Spain,2946,Animal fats,671,Protein supply quantity (t),t,3696.93,4148.51,3873.49,3096.81,3452.41,3197.47,2564.91,2829.29,3273.24,2529.04,3532.09,2333.63
203,Spain,2946,Animal fats,684,Fat supply quantity (g/capita/day),g/cap/d,7.61,6.53,6.41,6.01,7.59,8.11,7.65,6.07,6.23,6.17,9.85,9.26
203,Spain,2946,Animal fats,681,Fat supply quantity (t),t,129383.48,111452.35,109349.85,102207.75,128704.87,137378.1,129769.24,103155.61,106451.09,106084.33,170345.93,160577.42
203,Spain,2949,Eggs,5511,Production,1000 t,814.0,820.0,720.0,743.0,788.0,806.0,831.0,852.0,839.0,864.0,913.0,913.0
203,Spain,2949,Eggs,5611,Import Quantity,1000 t,54.0,68.0,72.0,70.0,73.0,77.0,82.0,78.0,89.0,88.0,70.0,86.0
203,Spain,2949,Eggs,5072,Stock Variation,1000 t,14.0,0.0,19.0,-33.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0
203,Spain,2949,Eggs,5911,Export Quantity,1000 t,149.0,170.0,98.0,157.0,176.0,244.0,200.0,154.0,160.0,179.0,191.0,195.0
203,Spain,2949,Eggs,5301,Domestic supply quantity,1000 t,704.0,718.0,675.0,689.0,685.0,639.0,714.0,755.0,768.0,773.0,785.0,796.0
203,Spain,2949,Eggs,5521,Feed,1000 t,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0
203,Spain,2949,Eggs,5527,Seed,1000 t,50.0,53.0,51.0,50.0,53.0,54.0,56.0,57.0,57.0,55.0,62.0,60.0
203,Spain,2949,Eggs,5123,Losses,1000 t,16.0,17.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,18.0,18.0
203,Spain,2949,Eggs,5154,Other uses (non-food),1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2949,Eggs,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2949,Eggs,5170,Residuals,1000 t,-1.0,-3.0,-5.0,-6.0,-44.0,-75.0,-44.0,-7.0,-6.0,-7.0,-8.0,-9.0
203,Spain,2949,Eggs,5142,Food,1000 t,639.0,652.0,615.0,630.0,660.0,644.0,685.0,687.0,699.0,708.0,713.0,725.0
203,Spain,2949,Eggs,645,Food supply quantity (kg/capita/yr),kg,13.72,13.94,13.15,13.52,14.21,13.86,14.74,14.75,14.95,15.02,15.05,15.27
203,Spain,2949,Eggs,664,Food supply (kcal/capita/day),kcal/cap/d,47.0,48.0,45.0,47.0,50.0,48.0,52.0,51.0,51.0,51.0,51.0,52.0
203,Spain,2949,Eggs,661,Food supply (kcal),million Kcal,805407.84,817931.53,775420.83,796873.77,842981.04,819722.43,874312.23,866669.71,863879.92,872626.28,888896.43,902376.97
203,Spain,2949,Eggs,674,Protein supply quantity (g/capita/day),g/cap/d,4.25,4.29,4.07,4.19,4.43,4.33,4.6,4.56,4.53,4.55,4.62,4.67
203,Spain,2949,Eggs,671,Protein supply quantity (t),t,72162.32,73246.36,69455.49,71193.07,75115.62,73307.98,77947.58,77509.02,77440.33,78268.15,79864.64,80982.34
203,Spain,2949,Eggs,684,Fat supply quantity (g/capita/day),g/cap/d,3.28,3.32,3.14,3.24,3.45,3.35,3.57,3.53,3.5,3.51,3.55,3.6
203,Spain,2949,Eggs,681,Fat supply quantity (t),t,55737.08,56605.92,53669.24,55190.97,58434.37,56759.84,60599.67,59998.63,59759.78,60352.26,61448.29,62412.66
203,Spain,2948,Milk - Excluding Butter,5511,Production,1000 t,7445.0,7507.0,7309.0,7404.0,7856.0,7865.0,8153.0,8087.0,8123.0,8560.0,8686.0,8703.0
203,Spain,2948,Milk - Excluding Butter,5611,Import Quantity,1000 t,5140.0,5201.0,5194.0,5082.0,4903.0,4799.0,4763.0,5368.0,5107.0,5208.0,4905.0,4829.0
203,Spain,2948,Milk - Excluding Butter,5072,Stock Variation,1000 t,0.0,34.0,-152.0,0.0,94.0,114.0,94.0,70.0,26.0,62.0,-26.0,16.0
203,Spain,2948,Milk - Excluding Butter,5911,Export Quantity,1000 t,1937.0,2203.0,2066.0,1976.0,1832.0,1907.0,2024.0,2419.0,2119.0,2136.0,2068.0,2253.0
203,Spain,2948,Milk - Excluding Butter,5301,Domestic supply quantity,1000 t,10649.0,10470.0,10589.0,10510.0,10833.0,10642.0,10798.0,10965.0,11085.0,11570.0,11549.0,11263.0
203,Spain,2948,Milk - Excluding Butter,5521,Feed,1000 t,823.0,743.0,544.0,590.0,800.0,687.0,645.0,592.0,853.0,905.0,817.0,686.0
203,Spain,2948,Milk - Excluding Butter,5123,Losses,1000 t,,,,,,,,,0.0,0.0,,
203,Spain,2948,Milk - Excluding Butter,5131,Processing,1000 t,1843.0,1799.0,1941.0,1904.0,2554.0,2212.0,2014.0,2339.0,2367.0,2382.0,2773.0,2302.0
203,Spain,2948,Milk - Excluding Butter,5154,Other uses (non-food),1000 t,267.0,212.0,490.0,439.0,334.0,388.0,386.0,392.0,339.0,343.0,332.0,329.0
203,Spain,2948,Milk - Excluding Butter,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2948,Milk - Excluding Butter,5170,Residuals,1000 t,36.0,37.0,36.0,39.0,44.0,18.0,14.0,14.0,0.0,0.0,0.0,-108.0
203,Spain,2948,Milk - Excluding Butter,5142,Food,1000 t,7680.0,7680.0,7578.0,7538.0,7100.0,7337.0,7739.0,7628.0,7525.0,7940.0,7627.0,8053.0
203,Spain,2948,Milk - Excluding Butter,645,Food supply quantity (kg/capita/yr),kg,164.9,164.34,162.07,161.75,152.8,158.01,166.52,163.75,160.83,168.47,161.02,169.58
203,Spain,2948,Milk - Excluding Butter,664,Food supply (kcal/capita/day),kcal/cap/d,266.0,268.0,267.0,264.0,256.0,263.0,275.0,277.0,278.0,305.0,299.0,306.0
203,Spain,2948,Milk - Excluding Butter,661,Food supply (kcal),million Kcal,4530107.39,4577086.72,4558546.55,4494890.5,4344072.8,4461559.14,4662906.0,4708726.68,4742958.12,5252990.09,5169121.75,5308679.61
203,Spain,2948,Milk - Excluding Butter,674,Protein supply quantity (g/capita/day),g/cap/d,14.14,14.23,14.16,14.07,13.67,14.09,14.85,15.11,15.05,17.8,17.81,18.11
203,Spain,2948,Milk - Excluding Butter,671,Protein supply quantity (t),t,240361.36,242626.02,241713.69,239385.83,231910.26,238850.8,251935.76,256938.75,256963.82,306267.71,307835.17,313821.56
203,Spain,2948,Milk - Excluding Butter,684,Fat supply quantity (g/capita/day),g/cap/d,16.83,16.83,16.76,16.7,16.05,16.72,17.63,17.87,17.78,16.24,15.8,16.65
203,Spain,2948,Milk - Excluding Butter,681,Fat supply quantity (t),t,286051.32,287045.55,286048.72,284101.92,272175.29,283320.5,299085.93,303863.17,303661.52,279325.64,273140.04,288554.21
203,Spain,2928,Miscellaneous,5611,Import Quantity,1000 t,347.0,341.0,336.0,338.0,350.0,389.0,411.0,381.0,431.0,451.0,395.0,441.0
203,Spain,2928,Miscellaneous,5072,Stock Variation,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,5911,Export Quantity,1000 t,432.0,487.0,489.0,507.0,521.0,550.0,570.0,618.0,620.0,645.0,681.0,729.0
203,Spain,2928,Miscellaneous,5301,Domestic supply quantity,1000 t,-85.0,-147.0,-153.0,-169.0,-171.0,-162.0,-159.0,-236.0,-189.0,-194.0,-285.0,-288.0
203,Spain,2928,Miscellaneous,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
203,Spain,2928,Miscellaneous,5170,Residuals,1000 t,-85.0,-147.0,-153.0,-169.0,-171.0,-162.0,-159.0,-236.0,-189.0,-194.0,-285.0,-288.0
203,Spain,2928,Miscellaneous,5142,Food,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,645,Food supply quantity (kg/capita/yr),kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,664,Food supply (kcal/capita/day),kcal/cap/d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,661,Food supply (kcal),million Kcal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,674,Protein supply quantity (g/capita/day),g/cap/d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,671,Protein supply quantity (t),t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,684,Fat supply quantity (g/capita/day),g/cap/d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Spain,2928,Miscellaneous,681,Fat supply quantity (t),t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Sweden,2501,Population,511,Total Population - Both sexes,1000 No,9381.73,9467.39,9555.99,9648.93,9747.51,9849.35,9953.32,10058.19,10162.3,10267.92,10368.97,10467.1
210,Sweden,2501,Population,5301,Domestic supply quantity,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Sweden,2901,Grand Total,664,Food supply (kcal/capita/day),kcal/cap/d,3205.0,3218.0,3221.0,3217.0,3241.0,3214.0,3215.0,3203.0,3173.0,3241.0,3265.0,3268.0
210,Sweden,2901,Grand Total,661,Food supply (kcal),million Kcal,10976552.61,11119635.29,11233080.51,11328943.51,11530650.8,11553304.21,11680723.43,11760679.22,11769844.3,12146446.67,12355611.88,12487045.57
210,Sweden,2901,Grand Total,674,Protein supply quantity (g/capita/day),g/cap/d,113.9,113.05,110.75,113.17,112.4,111.75,110.1,109.93,108.01,113.28,112.22,111.09
210,Sweden,2901,Grand Total,671,Protein supply quantity (t),t,390023.85,390658.82,386292.67,398567.27,399909.26,401724.76,399997.72,403590.08,400632.94,424549.46,424701.8,424403.12
210,Sweden,2901,Grand Total,684,Fat supply quantity (g/capita/day),g/cap/d,133.31,135.6,137.03,132.42,137.31,138.37,139.5,135.74,133.03,132.28,136.34,136.74
210,Sweden,2901,Grand Total,681,Fat supply quantity (t),t,456493.65,468569.5,477954.2,466360.08,488532.59,497435.91,506802.23,498342.49,493427.26,495747.32,516019.5,522419.03
210,Sweden,2905,Cereals - Excluding Beer,5511,Production,1000 t,4280.0,4657.0,5056.0,4985.0,5775.0,6162.0,5447.0,5950.0,3260.0,6148.0,5955.0,4980.0
210,Sweden,2905,Cereals - Excluding Beer,5611,Import Quantity,1000 t,866.0,1068.0,1152.0,1078.0,1080.0,1176.0,1025.0,1056.0,1304.0,1378.0,988.0,913.0
210,Sweden,2905,Cereals - Excluding Beer,5072,Stock Variation,1000 t,-36.0,-69.0,5.0,-3.0,230.0,137.0,-161.0,440.0,-516.0,1321.0,272.0,170.0
210,Sweden,2905,Cereals - Excluding Beer,5911,Export Quantity,1000 t,1364.0,1330.0,1562.0,1367.0,2210.0,2452.0,2318.0,2005.0,1493.0,1644.0,2335.0,1809.0
210,Sweden,2905,Cereals - Excluding Beer,5301,Domestic supply quantity,1000 t,3817.0,4464.0,4641.0,4699.0,4415.0,4749.0,4315.0,4561.0,3586.0,4562.0,4336.0,3913.0
210,Sweden,2905,Cereals - Excluding Beer,5521,Feed,1000 t,2136.0,2797.0,2936.0,2978.0,2618.0,2903.0,2497.0,2618.0,1800.0,2540.0,2407.0,1918.0
210,Sweden,2905,Cereals - Excluding Beer,5527,Seed,1000 t,188.0,203.0,202.0,198.0,229.0,245.0,220.0,235.0,130.0,189.0,187.0,193.0
210,Sweden,2905,Cereals - Excluding Beer,5123,Losses,1000 t,105.0,116.0,123.0,98.0,164.0,175.0,154.0,170.0,91.0,176.0,161.0,133.0
210,Sweden,2905,Cereals - Excluding Beer,5131,Processing,1000 t,308.0,316.0,344.0,347.0,343.0,358.0,361.0,387.0,388.0,415.0,386.0,428.0
210,Sweden,2905,Cereals - Excluding Beer,5154,Other uses (non-food),1000 t,32.0,26.0,26.0,35.0,28.0,20.0,24.0,21.0,45.0,29.0,25.0,18.0
210,Sweden,2905,Cereals - Excluding Beer,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
210,Sweden,2905,Cereals - Excluding Beer,5170,Residuals,1000 t,0.0,0.0,0.0,0.0,-37.0,-23.0,-38.0,-38.0,-62.0,-58.0,-66.0,-74.0
210,Sweden,2905,Cereals - Excluding Beer,5142,Food,1000 t,1048.0,1006.0,1011.0,1045.0,1070.0,1072.0,1097.0,1168.0,1194.0,1270.0,1236.0,1297.0
210,Sweden,2905,Cereals - Excluding Beer,645,Food supply quantity (kg/capita/yr),kg,111.67,106.24,105.84,108.25,109.78,108.84,110.26,116.1,117.5,123.73,119.23,123.91
210,Sweden,2905,Cereals - Excluding Beer,664,Food supply (kcal/capita/day),kcal/cap/d,776.0,733.0,729.0,749.0,760.0,751.0,763.0,806.0,820.0,865.0,832.0,865.0
210,Sweden,2905,Cereals - Excluding Beer,661,Food supply (kcal),million Kcal,2655835.35,2532027.59,2541108.3,2636424.66,2703023.53,2698613.36,2772360.08,2959821.34,3040595.66,3240299.46,3147159.23,3303348.88
210,Sweden,2905,Cereals - Excluding Beer,674,Protein supply quantity (g/capita/day),g/cap/d,23.67,22.5,22.36,22.98,22.92,22.69,22.91,24.21,24.46,25.84,25.01,26.1
210,Sweden,2905,Cereals - Excluding Beer,671,Protein supply quantity (t),t,81054.41,77737.96,77974.25,80926.63,81556.97,81584.17,83221.06,88866.09,90714.96,96826.98,94660.53,99701.78
210,Sweden,2905,Cereals - Excluding Beer,684,Fat supply quantity (g/capita/day),g/cap/d,4.35,3.91,3.93,4.03,4.77,4.68,5.1,5.4,5.57,5.69,5.23,5.51
210,Sweden,2905,Cereals - Excluding Beer,681,Fat supply quantity (t),t,14898.42,13511.17,13711.63,14187.89,16982.16,16813.97,18541.41,19832.75,20651.32,21319.81,19793.8,21059.75
210,Sweden,2907,Starchy Roots,5511,Production,1000 t,816.0,882.0,805.0,806.0,822.0,803.0,863.0,853.0,720.0,847.0,877.0,826.0
210,Sweden,2907,Starchy Roots,5611,Import Quantity,1000 t,334.0,333.0,309.0,298.0,316.0,316.0,310.0,305.0,317.0,317.0,294.0,331.0
